Company,Week,Demographic,Book,Units Sold,Revenue,Profit
Waterstones,39,Adult (36-55),Ladies Night,65,617.5,259.34999999999997
Waterstones,39,Adult (36-55),Joyride,184,1748.0,734.16
Waterstones,39,Adult (36-55),Stranglehold,63,598.5,251.37
Waterstones,39,Older Adult (56+),The Girl Next Door,192,1824.0,766.0799999999999
Waterstones,39,Older Adult (56+),Off Season,62,589.0,247.38
Waterstones,39,Older Adult (56+),Offspring,170,1615.0,678.3
Waterstones,39,Older Adult (56+),Red,142,1349.0,566.5799999999999
Waterstones,39,Older Adult (56+),The Lost,187,1776.5,746.13
Waterstones,39,Older Adult (56+),Ladies Night,190,1805.0,758.1
Waterstones,39,Older Adult (56+),Joyride,45,427.5,179.54999999999998
Waterstones,39,Older Adult (56+),Stranglehold,148,1406.0,590.52
Waterstones,40,Teen (13-19),The Girl Next Door,74,703.0,295.26
Waterstones,40,Teen (13-19),Off Season,135,1282.5,538.65
Waterstones,40,Teen (13-19),Offspring,77,731.5,307.22999999999996
Waterstones,40,Teen (13-19),Red,158,1501.0,630.42
Waterstones,40,Teen (13-19),The Lost,187,1776.5,746.13
Waterstones,40,Teen (13-19),Ladies Night,180,1710.0,718.1999999999999
Waterstones,40,Teen (13-19),Joyride,33,313.5,131.67
Waterstones,40,Teen (13-19),Stranglehold,165,1567.5,658.35
Waterstones,40,Young Adult (20-35),The Girl Next Door,101,959.5,402.99
Waterstones,40,Young Adult (20-35),Off Season,187,1776.5,746.13
Waterstones,40,Young Adult (20-35),Offspring,98,931.0,391.02
Waterstones,40,Young Adult (20-35),Red,199,1890.5,794.01
Waterstones,40,Young Adult (20-35),The Lost,74,703.0,295.26
Waterstones,40,Young Adult (20-35),Ladies Night,53,503.5,211.47
Waterstones,40,Young Adult (20-35),Joyride,34,323.0,135.66
Waterstones,40,Young Adult (20-35),Stranglehold,77,731.5,307.22999999999996
Waterstones,40,Adult (36-55),The Girl Next Door,89,845.5,355.11
Waterstones,40,Adult (36-55),Off Season,108,1026.0,430.91999999999996
Waterstones,40,Adult (36-55),Offspring,167,1586.5,666.3299999999999
Waterstones,40,Adult (36-55),Red,198,1881.0,790.02
Waterstones,40,Adult (36-55),The Lost,61,579.5,243.39
Waterstones,40,Adult (36-55),Ladies Night,151,1434.5,602.49
Waterstones,40,Adult (36-55),Joyride,47,446.5,187.53
Waterstones,40,Adult (36-55),Stranglehold,180,1710.0,718.1999999999999
Waterstones,40,Older Adult (56+),The Girl Next Door,27,256.5,107.72999999999999
Waterstones,40,Older Adult (56+),Off Season,120,1140.0,478.79999999999995
Waterstones,40,Older Adult (56+),Offspring,36,342.0,143.64
Waterstones,40,Older Adult (56+),Red,118,1121.0,470.82
Waterstones,40,Older Adult (56+),The Lost,69,655.5,275.31
Waterstones,40,Older Adult (56+),Ladies Night,130,1235.0,518.6999999999999
Waterstones,40,Older Adult (56+),Joyride,88,836.0,351.12
Waterstones,40,Older Adult (56+),Stranglehold,190,1805.0,758.1
Waterstones,41,Teen (13-19),The Girl Next Door,104,988.0,414.96
Waterstones,41,Teen (13-19),Off Season,115,1092.5,458.84999999999997
Waterstones,41,Teen (13-19),Offspring,113,1073.5,450.87
Waterstones,41,Teen (13-19),Red,48,456.0,191.51999999999998
Waterstones,41,Teen (13-19),The Lost,20,190.0,79.8
Waterstones,41,Teen (13-19),Ladies Night,108,1026.0,430.91999999999996
Waterstones,41,Teen (13-19),Joyride,195,1852.5,778.05
Waterstones,41,Teen (13-19),Stranglehold,184,1748.0,734.16
Waterstones,41,Young Adult (20-35),The Girl Next Door,111,1054.5,442.89
Waterstones,41,Young Adult (20-35),Off Season,95,902.5,379.05
Waterstones,41,Young Adult (20-35),Offspring,103,978.5,410.96999999999997
Waterstones,41,Young Adult (20-35),Red,98,931.0,391.02
Waterstones,41,Young Adult (20-35),The Lost,168,1596.0,670.3199999999999
Waterstones,41,Young Adult (20-35),Ladies Night,193,1833.5,770.0699999999999
Waterstones,41,Young Adult (20-35),Joyride,176,1672.0,702.24
Waterstones,41,Young Adult (20-35),Stranglehold,78,741.0,311.21999999999997
Waterstones,41,Adult (36-55),The Girl Next Door,134,1273.0,534.66
Waterstones,41,Adult (36-55),Off Season,108,1026.0,430.91999999999996
Waterstones,41,Adult (36-55),Offspring,66,627.0,263.34
Waterstones,41,Adult (36-55),Red,184,1748.0,734.16
Waterstones,41,Adult (36-55),The Lost,166,1577.0,662.34
Waterstones,41,Adult (36-55),Ladies Night,75,712.5,299.25
Waterstones,41,Adult (36-55),Joyride,68,646.0,271.32
Waterstones,41,Adult (36-55),Stranglehold,161,1529.5,642.39
Waterstones,41,Older Adult (56+),The Girl Next Door,87,826.5,347.13
Waterstones,41,Older Adult (56+),Off Season,193,1833.5,770.0699999999999
Waterstones,41,Older Adult (56+),Offspring,86,817.0,343.14
Waterstones,41,Older Adult (56+),Red,60,570.0,239.39999999999998
Waterstones,41,Older Adult (56+),The Lost,176,1672.0,702.24
Waterstones,41,Older Adult (56+),Ladies Night,29,275.5,115.71
Waterstones,41,Older Adult (56+),Joyride,176,1672.0,702.24
Waterstones,41,Older Adult (56+),Stranglehold,107,1016.5,426.93
Waterstones,42,Teen (13-19),The Girl Next Door,122,1159.0,486.78
Waterstones,42,Teen (13-19),Off Season,65,617.5,259.34999999999997
Waterstones,42,Teen (13-19),Offspring,62,589.0,247.38
Waterstones,42,Teen (13-19),Red,134,1273.0,534.66
Waterstones,42,Teen (13-19),The Lost,174,1653.0,694.26
Waterstones,42,Teen (13-19),Ladies Night,140,1330.0,558.6
Waterstones,42,Teen (13-19),Joyride,37,351.5,147.63
Waterstones,42,Teen (13-19),Stranglehold,81,769.5,323.19
Waterstones,42,Young Adult (20-35),The Girl Next Door,48,456.0,191.51999999999998
Waterstones,42,Young Adult (20-35),Off Season,170,1615.0,678.3
Waterstones,42,Young Adult (20-35),Offspring,152,1444.0,606.48
Waterstones,42,Young Adult (20-35),Red,184,1748.0,734.16
Waterstones,42,Young Adult (20-35),The Lost,140,1330.0,558.6
Waterstones,42,Young Adult (20-35),Ladies Night,161,1529.5,642.39
Waterstones,42,Young Adult (20-35),Joyride,80,760.0,319.2
Waterstones,42,Young Adult (20-35),Stranglehold,175,1662.5,698.25
Waterstones,42,Adult (36-55),The Girl Next Door,192,1824.0,766.0799999999999
Waterstones,42,Adult (36-55),Off Season,35,332.5,139.65
Waterstones,42,Adult (36-55),Offspring,158,1501.0,630.42
Waterstones,42,Adult (36-55),Red,122,1159.0,486.78
Waterstones,42,Adult (36-55),The Lost,183,1738.5,730.17
Waterstones,42,Adult (36-55),Ladies Night,70,665.0,279.3
Waterstones,42,Adult (36-55),Joyride,121,1149.5,482.78999999999996
Waterstones,42,Adult (36-55),Stranglehold,108,1026.0,430.91999999999996
Waterstones,42,Older Adult (56+),The Girl Next Door,52,494.0,207.48
Waterstones,42,Older Adult (56+),Off Season,86,817.0,343.14
Waterstones,42,Older Adult (56+),Offspring,100,950.0,399.0
Waterstones,42,Older Adult (56+),Red,41,389.5,163.59
Waterstones,42,Older Adult (56+),The Lost,103,978.5,410.96999999999997
Waterstones,42,Older Adult (56+),Ladies Night,183,1738.5,730.17
Waterstones,42,Older Adult (56+),Joyride,91,864.5,363.09
Waterstones,42,Older Adult (56+),Stranglehold,26,247.0,103.74
Waterstones,43,Teen (13-19),The Girl Next Door,183,1738.5,730.17
Waterstones,43,Teen (13-19),Off Season,72,684.0,287.28
Waterstones,43,Teen (13-19),Offspring,68,646.0,271.32
Waterstones,43,Teen (13-19),Red,105,997.5,418.95
Waterstones,43,Teen (13-19),The Lost,48,456.0,191.51999999999998
Waterstones,43,Teen (13-19),Ladies Night,66,627.0,263.34
Waterstones,43,Teen (13-19),Joyride,165,1567.5,658.35
Waterstones,43,Teen (13-19),Stranglehold,193,1833.5,770.0699999999999
Waterstones,43,Young Adult (20-35),The Girl Next Door,87,826.5,347.13
Waterstones,43,Young Adult (20-35),Off Season,156,1482.0,622.4399999999999
Waterstones,43,Young Adult (20-35),Offspring,72,684.0,287.28
Waterstones,43,Young Adult (20-35),Red,127,1206.5,506.72999999999996
Waterstones,43,Young Adult (20-35),The Lost,64,608.0,255.35999999999999
Waterstones,43,Young Adult (20-35),Ladies Night,192,1824.0,766.0799999999999
Waterstones,43,Young Adult (20-35),Joyride,148,1406.0,590.52
Waterstones,43,Young Adult (20-35),Stranglehold,158,1501.0,630.42
Waterstones,43,Adult (36-55),The Girl Next Door,61,579.5,243.39
Waterstones,43,Adult (36-55),Off Season,185,1757.5,738.15
Waterstones,43,Adult (36-55),Offspring,157,1491.5,626.43
Waterstones,43,Adult (36-55),Red,108,1026.0,430.91999999999996
Waterstones,43,Adult (36-55),The Lost,111,1054.5,442.89
Waterstones,43,Adult (36-55),Ladies Night,66,627.0,263.34
Waterstones,43,Adult (36-55),Joyride,110,1045.0,438.9
Waterstones,43,Adult (36-55),Stranglehold,171,1624.5,682.29
Waterstones,43,Older Adult (56+),The Girl Next Door,131,1244.5,522.6899999999999
Waterstones,43,Older Adult (56+),Off Season,103,978.5,410.96999999999997
Waterstones,43,Older Adult (56+),Offspring,22,209.0,87.78
Waterstones,43,Older Adult (56+),Red,172,1634.0,686.28
Waterstones,43,Older Adult (56+),The Lost,75,712.5,299.25
Waterstones,43,Older Adult (56+),Ladies Night,108,1026.0,430.91999999999996
Waterstones,43,Older Adult (56+),Joyride,48,456.0,191.51999999999998
Waterstones,43,Older Adult (56+),Stranglehold,73,693.5,291.27
Waterstones,44,Teen (13-19),The Girl Next Door,173,1643.5,690.27
Waterstones,44,Teen (13-19),Off Season,151,1434.5,602.49
Waterstones,44,Teen (13-19),Offspring,80,760.0,319.2
Waterstones,44,Teen (13-19),Red,64,608.0,255.35999999999999
Waterstones,44,Teen (13-19),The Lost,56,532.0,223.44
Waterstones,44,Teen (13-19),Ladies Night,95,902.5,379.05
Waterstones,44,Teen (13-19),Joyride,51,484.5,203.48999999999998
Waterstones,44,Teen (13-19),Stranglehold,27,256.5,107.72999999999999
Waterstones,44,Young Adult (20-35),The Girl Next Door,93,883.5,371.07
Waterstones,44,Young Adult (20-35),Off Season,44,418.0,175.56
Waterstones,44,Young Adult (20-35),Offspring,103,978.5,410.96999999999997
Waterstones,44,Young Adult (20-35),Red,129,1225.5,514.71
Waterstones,44,Young Adult (20-35),The Lost,72,684.0,287.28
Waterstones,44,Young Adult (20-35),Ladies Night,197,1871.5,786.03
Waterstones,44,Young Adult (20-35),Joyride,154,1463.0,614.4599999999999
Waterstones,44,Young Adult (20-35),Stranglehold,72,684.0,287.28
Waterstones,44,Adult (36-55),The Girl Next Door,113,1073.5,450.87
Waterstones,44,Adult (36-55),Off Season,77,731.5,307.22999999999996
Waterstones,44,Adult (36-55),Offspring,100,950.0,399.0
Waterstones,44,Adult (36-55),Red,87,826.5,347.13
Waterstones,44,Adult (36-55),The Lost,60,570.0,239.39999999999998
Waterstones,44,Adult (36-55),Ladies Night,161,1529.5,642.39
Waterstones,44,Adult (36-55),Joyride,95,902.5,379.05
Waterstones,44,Adult (36-55),Stranglehold,32,304.0,127.67999999999999
Waterstones,44,Older Adult (56+),The Girl Next Door,139,1320.5,554.61
Waterstones,44,Older Adult (56+),Off Season,192,1824.0,766.0799999999999
Waterstones,44,Older Adult (56+),Offspring,128,1216.0,510.71999999999997
Waterstones,44,Older Adult (56+),Red,31,294.5,123.69
Waterstones,44,Older Adult (56+),The Lost,172,1634.0,686.28
Waterstones,44,Older Adult (56+),Ladies Night,155,1472.5,618.4499999999999
Waterstones,44,Older Adult (56+),Joyride,171,1624.5,682.29
Waterstones,44,Older Adult (56+),Stranglehold,116,1102.0,462.84
Waterstones,45,Teen (13-19),The Girl Next Door,136,1292.0,542.64
Waterstones,45,Teen (13-19),Off Season,152,1444.0,606.48
Waterstones,45,Teen (13-19),Offspring,30,285.0,119.69999999999999
Waterstones,45,Teen (13-19),Red,137,1301.5,546.63
Waterstones,45,Teen (13-19),The Lost,130,1235.0,518.6999999999999
Waterstones,45,Teen (13-19),Ladies Night,153,1453.5,610.47
Waterstones,45,Teen (13-19),Joyride,69,655.5,275.31
Waterstones,45,Teen (13-19),Stranglehold,160,1520.0,638.4
Waterstones,45,Young Adult (20-35),The Girl Next Door,44,418.0,175.56
Waterstones,45,Young Adult (20-35),Off Season,74,703.0,295.26
Waterstones,45,Young Adult (20-35),Offspring,194,1843.0,774.06
Waterstones,45,Young Adult (20-35),Red,195,1852.5,778.05
Waterstones,45,Young Adult (20-35),The Lost,67,636.5,267.33
Waterstones,45,Young Adult (20-35),Ladies Night,161,1529.5,642.39
Waterstones,45,Young Adult (20-35),Joyride,126,1197.0,502.74
Waterstones,45,Young Adult (20-35),Stranglehold,57,541.5,227.42999999999998
Waterstones,45,Adult (36-55),The Girl Next Door,187,1776.5,746.13
Waterstones,45,Adult (36-55),Off Season,168,1596.0,670.3199999999999
Waterstones,45,Adult (36-55),Offspring,129,1225.5,514.71
Waterstones,45,Adult (36-55),Red,177,1681.5,706.23
Waterstones,45,Adult (36-55),The Lost,107,1016.5,426.93
Waterstones,45,Adult (36-55),Ladies Night,124,1178.0,494.76
Waterstones,45,Adult (36-55),Joyride,120,1140.0,478.79999999999995
Waterstones,45,Adult (36-55),Stranglehold,95,902.5,379.05
Waterstones,45,Older Adult (56+),The Girl Next Door,155,1472.5,618.4499999999999
Waterstones,45,Older Adult (56+),Off Season,179,1700.5,714.2099999999999
Waterstones,45,Older Adult (56+),Offspring,167,1586.5,666.3299999999999
Waterstones,45,Older Adult (56+),Red,119,1130.5,474.81
Waterstones,45,Older Adult (56+),The Lost,193,1833.5,770.0699999999999
Waterstones,45,Older Adult (56+),Ladies Night,52,494.0,207.48
Waterstones,45,Older Adult (56+),Joyride,177,1681.5,706.23
Waterstones,45,Older Adult (56+),Stranglehold,183,1738.5,730.17
Waterstones,46,Teen (13-19),The Girl Next Door,60,570.0,239.39999999999998
Waterstones,46,Teen (13-19),Off Season,43,408.5,171.57
Waterstones,46,Teen (13-19),Offspring,194,1843.0,774.06
Waterstones,46,Teen (13-19),Red,113,1073.5,450.87
Waterstones,46,Teen (13-19),The Lost,180,1710.0,718.1999999999999
Waterstones,46,Teen (13-19),Ladies Night,106,1007.0,422.94
Waterstones,46,Teen (13-19),Joyride,29,275.5,115.71
Waterstones,46,Teen (13-19),Stranglehold,31,294.5,123.69
Waterstones,46,Young Adult (20-35),The Girl Next Door,195,1852.5,778.05
Waterstones,46,Young Adult (20-35),Off Season,79,750.5,315.21
Waterstones,46,Young Adult (20-35),Offspring,119,1130.5,474.81
Waterstones,46,Young Adult (20-35),Red,177,1681.5,706.23
Waterstones,46,Young Adult (20-35),The Lost,174,1653.0,694.26
Waterstones,46,Young Adult (20-35),Ladies Night,21,199.5,83.78999999999999
Waterstones,46,Young Adult (20-35),Joyride,182,1729.0,726.18
Waterstones,46,Young Adult (20-35),Stranglehold,142,1349.0,566.5799999999999
Waterstones,46,Adult (36-55),The Girl Next Door,107,1016.5,426.93
Waterstones,46,Adult (36-55),Off Season,69,655.5,275.31
Waterstones,46,Adult (36-55),Offspring,184,1748.0,734.16
Waterstones,46,Adult (36-55),Red,37,351.5,147.63
Waterstones,46,Adult (36-55),The Lost,147,1396.5,586.53
Waterstones,46,Adult (36-55),Ladies Night,186,1767.0,742.14
Waterstones,46,Adult (36-55),Joyride,31,294.5,123.69
Waterstones,46,Adult (36-55),Stranglehold,156,1482.0,622.4399999999999
Waterstones,46,Older Adult (56+),The Girl Next Door,48,456.0,191.51999999999998
Waterstones,46,Older Adult (56+),Off Season,104,988.0,414.96
Waterstones,46,Older Adult (56+),Offspring,55,522.5,219.45
Waterstones,46,Older Adult (56+),Red,66,627.0,263.34
Waterstones,46,Older Adult (56+),The Lost,142,1349.0,566.5799999999999
Waterstones,46,Older Adult (56+),Ladies Night,166,1577.0,662.34
Waterstones,46,Older Adult (56+),Joyride,22,209.0,87.78
Waterstones,46,Older Adult (56+),Stranglehold,46,437.0,183.54
Waterstones,47,Teen (13-19),The Girl Next Door,158,1501.0,630.42
Waterstones,47,Teen (13-19),Off Season,180,1710.0,718.1999999999999
Waterstones,47,Teen (13-19),Offspring,173,1643.5,690.27
Waterstones,47,Teen (13-19),Red,100,950.0,399.0
Waterstones,47,Teen (13-19),The Lost,82,779.0,327.18
Waterstones,47,Teen (13-19),Ladies Night,126,1197.0,502.74
Waterstones,47,Teen (13-19),Joyride,102,969.0,406.97999999999996
Waterstones,47,Teen (13-19),Stranglehold,82,779.0,327.18
Waterstones,47,Young Adult (20-35),The Girl Next Door,111,1054.5,442.89
Waterstones,47,Young Adult (20-35),Off Season,127,1206.5,506.72999999999996
Waterstones,47,Young Adult (20-35),Offspring,136,1292.0,542.64
Waterstones,47,Young Adult (20-35),Red,180,1710.0,718.1999999999999
Waterstones,47,Young Adult (20-35),The Lost,39,370.5,155.60999999999999
Waterstones,47,Young Adult (20-35),Ladies Night,83,788.5,331.17
Waterstones,47,Young Adult (20-35),Joyride,152,1444.0,606.48
Waterstones,47,Young Adult (20-35),Stranglehold,177,1681.5,706.23
Waterstones,47,Adult (36-55),The Girl Next Door,148,1406.0,590.52
Waterstones,47,Adult (36-55),Off Season,31,294.5,123.69
Waterstones,47,Adult (36-55),Offspring,21,199.5,83.78999999999999
Waterstones,47,Adult (36-55),Red,114,1083.0,454.85999999999996
Waterstones,47,Adult (36-55),The Lost,21,199.5,83.78999999999999
Waterstones,47,Adult (36-55),Ladies Night,41,389.5,163.59
Waterstones,47,Adult (36-55),Joyride,88,836.0,351.12
Waterstones,47,Adult (36-55),Stranglehold,162,1539.0,646.38
Waterstones,47,Older Adult (56+),The Girl Next Door,174,1653.0,694.26
Waterstones,47,Older Adult (56+),Off Season,82,779.0,327.18
Waterstones,47,Older Adult (56+),Offspring,160,1520.0,638.4
Waterstones,47,Older Adult (56+),Red,140,1330.0,558.6
Waterstones,47,Older Adult (56+),The Lost,146,1387.0,582.54
Waterstones,47,Older Adult (56+),Ladies Night,152,1444.0,606.48
Waterstones,47,Older Adult (56+),Joyride,75,712.5,299.25
Waterstones,47,Older Adult (56+),Stranglehold,156,1482.0,622.4399999999999
Waterstones,48,Teen (13-19),The Girl Next Door,153,1453.5,610.47
Waterstones,48,Teen (13-19),Off Season,155,1472.5,618.4499999999999
Waterstones,48,Teen (13-19),Offspring,155,1472.5,618.4499999999999
Waterstones,48,Teen (13-19),Red,195,1852.5,778.05
Waterstones,48,Teen (13-19),The Lost,194,1843.0,774.06
Waterstones,48,Teen (13-19),Ladies Night,143,1358.5,570.5699999999999
Waterstones,48,Teen (13-19),Joyride,38,361.0,151.62
Waterstones,48,Teen (13-19),Stranglehold,92,874.0,367.08
Waterstones,48,Young Adult (20-35),The Girl Next Door,153,1453.5,610.47
Waterstones,48,Young Adult (20-35),Off Season,100,950.0,399.0
Waterstones,48,Young Adult (20-35),Offspring,43,408.5,171.57
Waterstones,48,Young Adult (20-35),Red,188,1786.0,750.12
Waterstones,48,Young Adult (20-35),The Lost,131,1244.5,522.6899999999999
Waterstones,48,Young Adult (20-35),Ladies Night,79,750.5,315.21
Waterstones,48,Young Adult (20-35),Joyride,188,1786.0,750.12
Waterstones,48,Young Adult (20-35),Stranglehold,100,950.0,399.0
Waterstones,48,Adult (36-55),The Girl Next Door,179,1700.5,714.2099999999999
Waterstones,48,Adult (36-55),Off Season,197,1871.5,786.03
Waterstones,48,Adult (36-55),Offspring,155,1472.5,618.4499999999999
Waterstones,48,Adult (36-55),Red,191,1814.5,762.0899999999999
Waterstones,48,Adult (36-55),The Lost,29,275.5,115.71
Waterstones,48,Adult (36-55),Ladies Night,33,313.5,131.67
Waterstones,48,Adult (36-55),Joyride,172,1634.0,686.28
Waterstones,48,Adult (36-55),Stranglehold,34,323.0,135.66
Waterstones,48,Older Adult (56+),The Girl Next Door,189,1795.5,754.11
Waterstones,48,Older Adult (56+),Off Season,183,1738.5,730.17
Waterstones,48,Older Adult (56+),Offspring,105,997.5,418.95
Waterstones,48,Older Adult (56+),Red,98,931.0,391.02
Waterstones,48,Older Adult (56+),The Lost,96,912.0,383.03999999999996
Waterstones,48,Older Adult (56+),Ladies Night,77,731.5,307.22999999999996
Waterstones,48,Older Adult (56+),Joyride,140,1330.0,558.6
Waterstones,48,Older Adult (56+),Stranglehold,141,1339.5,562.59
Waterstones,49,Teen (13-19),The Girl Next Door,175,1662.5,698.25
Waterstones,49,Teen (13-19),Off Season,115,1092.5,458.84999999999997
Waterstones,49,Teen (13-19),Offspring,144,1368.0,574.56
Waterstones,49,Teen (13-19),Red,96,912.0,383.03999999999996
Waterstones,49,Teen (13-19),The Lost,197,1871.5,786.03
Waterstones,49,Teen (13-19),Ladies Night,79,750.5,315.21
Waterstones,49,Teen (13-19),Joyride,91,864.5,363.09
Waterstones,49,Teen (13-19),Stranglehold,83,788.5,331.17
Waterstones,49,Young Adult (20-35),The Girl Next Door,196,1862.0,782.04
Waterstones,49,Young Adult (20-35),Off Season,172,1634.0,686.28
Waterstones,49,Young Adult (20-35),Offspring,131,1244.5,522.6899999999999
Waterstones,49,Young Adult (20-35),Red,96,912.0,383.03999999999996
Waterstones,49,Young Adult (20-35),The Lost,181,1719.5,722.1899999999999
Waterstones,49,Young Adult (20-35),Ladies Night,169,1605.5,674.31
Waterstones,49,Young Adult (20-35),Joyride,115,1092.5,458.84999999999997
